Depth;ProjArea;StraightLength;StraightWidth;WLRatio
245.5;0.1867;0.6372;0.4539;0.712335217
245.5;0.0304;0.3024;0.1791;0.592261905
245.5;0.0022;0.131;0.025;0.190839695
245.5;0.0693;0.4721;0.2082;0.441008261
245.5;0.0792;0.8;0.1262;0.15775
245.5;0.0297;0.23;0.184;0.8
245.5;0.0398;0.2416;0.2194;0.908112583
245.5;0.0326;0.2557;0.1808;0.707078608
245.5;0.0234;0.2079;0.1602;0.770562771
245.5;0.0236;0.1958;0.1708;0.872318693
245.5;0.1017;0.5232;0.2853;0.545298165
245.5;0.006;0.3135;0.028;0.089314195
245.5;0.0252;0.2286;0.1455;0.63648294
245.5;0.0407;0.2798;0.2106;0.752680486
245.5;0.0128;0.4431;0.0396;0.089370345
245.5;0.0062;0.4051;0.025;0.061713157
245.5;0.0398;0.536;0.0923;0.172201493
245.5;0.0752;0.3691;0.3121;0.845570306
245.5;0.0423;0.3204;0.1977;0.617041199
245.5;0.025;0.2234;0.1455;0.65129812
245.5;0.1579;0.611;0.455;0.744680851
245.5;0.0924;0.4338;0.2818;0.649608114
245.5;0.0239;0.5518;0.073;0.13229431
245.5;0.0696;0.4159;0.2584;0.621303198
245.5;0.0328;0.2764;0.1522;0.55065123
245.5;0.0013;0.0638;0.0301;0.471786834
245.5;0.0599;0.3331;0.2422;0.727108976
245.5;0.0364;0.5685;0.0826;0.145294635
245.5;0.0558;0.3357;0.2641;0.786714328
246.5;0.0424;0.3169;0.1705;0.538024613
246.5;0.0331;0.4842;0.0807;0.166666667
246.5;0.0145;0.2361;0.0746;0.31596781
246.5;0.0244;0.755;0.0461;0.061059603
246.5;0.0843;0.4098;0.309;0.754026354
246.5;0.0466;0.2895;0.2221;0.767184801
246.5;0.0316;0.2266;0.2089;0.921888791
246.5;0.0321;0.3353;0.1626;0.484938861
246.5;0.0157;0.2207;0.0979;0.443588582
246.5;0.04;0.3146;0.2071;0.658296249
246.5;0.014;0.1512;0.1512;1
246.5;0.0263;0.2651;0.1409;0.531497548
246.5;0.0703;1.0146;0.0902;0.08890203
246.5;0.0482;0.7449;0.0832;0.111692845
246.5;0.0353;0.6056;0.0832;0.137384412
246.5;0.0079;0.3215;0.0326;0.101399689
246.5;0.0545;1.011;0.0779;0.077052423
246.5;0.0461;0.393;0.2528;0.643256997
246.5;0.0203;0.348;0.073;0.209770115
246.5;0.0499;0.8675;0.0785;0.090489914
246.5;0.0502;0.3705;0.1927;0.520107962
246.5;0.0493;0.2918;0.2515;0.861891707
246.5;0.0296;0.2563;0.16;0.624268435
246.5;0.0586;0.384;0.2335;0.608072917
246.5;0.0292;0.2304;0.1853;0.804253472
246.5;0.011;0.396;0.0437;0.110353535
246.5;0.048;0.3408;0.1929;0.566021127
246.5;0.0607;0.3435;0.2762;0.804075691
246.5;0.0308;0.5262;0.0785;0.14918282
246.5;0.0539;0.3612;0.2621;0.725636766
246.5;0.0735;1.3498;0.0832;0.061638761
246.5;0.0286;0.3111;0.1512;0.486017358
246.5;0.0851;0.3874;0.3083;0.795818276
246.5;0.0285;0.2902;0.149;0.513439008
246.5;0.0245;0.8875;0.0396;0.044619718
246.5;0.0591;0.3681;0.2454;0.666666667
246.5;0.0342;0.2444;0.1699;0.695171849
246.5;0.045;0.3053;0.2714;0.888961677
246.5;0.0377;0.3569;0.1417;0.39702998
246.5;0.0503;0.3965;0.1591;0.401261034
246.5;0.0195;0.1914;0.1453;0.759143156
247.5;0.1055;0.4913;0.3279;0.667412986
247.5;0.0739;0.9335;0.1076;0.115265131
247.5;0.0359;0.25;0.2106;0.8424
247.5;0.0486;0.3047;0.2027;0.665244503
247.5;0.0126;0.5807;0.0326;0.056139142
247.5;0.2093;0.5682;0.5006;0.881027807
247.5;0.0426;0.28;0.2686;0.959285714
247.5;0.058;0.8196;0.0963;0.11749634
247.5;0.0717;0.4261;0.263;0.617226003
247.5;0.0729;0.9673;0.0904;0.093456012
247.5;0.0526;0.9376;0.0701;0.074765358
247.5;0.1111;0.4594;0.3461;0.753373966
247.5;0.0458;0.3128;0.2002;0.640025575
247.5;0.1163;0.892;0.1912;0.214349776
247.5;0.0497;0.3095;0.2513;0.811954766
247.5;0.0705;1.2223;0.0785;0.064223186
247.5;0.0353;0.3034;0.1704;0.561634806
247.5;0.0326;0.239;0.1683;0.7041841
247.5;0.0425;0.3271;0.19;0.580862122
247.5;0.0342;0.2798;0.1835;0.65582559
247.5;0.0416;0.3204;0.1724;0.538077403
247.5;0.036;0.2954;0.1958;0.662830061
247.5;0.0483;0.3104;0.2375;0.765141753
247.5;0.167;0.5356;0.4377;0.817214339
247.5;0.0645;0.4381;0.2177;0.496918512
247.5;0.0416;0.6007;0.0902;0.150158149
247.5;0.0249;0.2091;0.1507;0.720707795
247.5;0.0275;0.2153;0.1652;0.76730144
247.5;0.0424;0.3233;0.1829;0.565728426
247.5;0.0457;0.8739;0.0701;0.080215128
247.5;0.0746;0.418;0.2804;0.670813397
247.5;0.0378;0.3649;0.1646;0.451082488
248.5;0.0832;0.4313;0.2557;0.592858799
248.5;0.0513;0.3556;0.2294;0.645106862
248.5;0.0174;0.5956;0.0426;0.071524513
248.5;0.0327;1.2978;0.0451;0.034751117
248.5;0.0582;0.3641;0.2572;0.706399341
248.5;0.03;0.2205;0.1802;0.81723356
248.5;0.0683;0.3313;0.3082;0.930274676
248.5;0.0669;0.3471;0.3222;0.928262748
248.5;0.0458;0.7909;0.0779;0.098495385
248.5;0.0344;0.5159;0.0856;0.165923629
248.5;0.007;0.2091;0.0761;0.363940698
248.5;0.0351;0.4815;0.0897;0.186292835
248.5;0.1255;1.5203;0.1086;0.07143327
248.5;0.0914;2.3081;0.0461;0.019973138
248.5;0.0495;0.2986;0.2361;0.790689886
248.5;0.0272;0.2217;0.1712;0.772214705
248.5;0.0093;0.1724;0.0692;0.401392111
248.5;0.0736;0.3942;0.2732;0.693049214
248.5;0.075;0.396;0.3248;0.82020202
248.5;0.0517;0.3067;0.2375;0.774372351
248.5;0.0324;0.2367;0.2089;0.882551753
248.5;0.0246;0.7686;0.0437;0.056856622
248.5;0.0285;0.2239;0.1602;0.71549799
249.5;0.0517;0.3244;0.2538;0.782367448
249.5;0.0946;0.4364;0.3532;0.809349221
249.5;0.0309;0.3186;0.143;0.448838669
249.5;0.0291;0.4159;0.0977;0.234912239
249.5;0.1373;0.6606;0.3135;0.474568574
249.5;0.0469;0.3962;0.2082;0.525492176
249.5;0.0695;0.3485;0.2639;0.757245337
249.5;0.0262;0.2485;0.1507;0.606438632
249.5;0.0354;0.3485;0.1464;0.420086083
249.5;0.0312;0.2353;0.1946;0.827029324
249.5;0.1738;0.7149;0.3838;0.536858302
249.5;0.0698;0.7005;0.112;0.159885796
249.5;0.0447;0.3013;0.1914;0.635247262
249.5;0.0339;0.2979;0.1452;0.487411883
249.5;0.0597;0.3548;0.3033;0.854847802
249.5;0.0659;0.4098;0.2244;0.547584187
249.5;0.0749;0.4181;0.2349;0.561827314
249.5;0.0633;0.3637;0.2182;0.59994501
249.5;0.0858;0.4259;0.2898;0.680441418
249.5;0.0072;0.0966;0.0966;1
249.5;0.0047;0.1366;0.0437;0.319912152
249.5;0.0086;0.2082;0.0481;0.231027858
249.5;0.0605;0.3659;0.2329;0.636512708
250.5;0.1137;0.4798;0.309;0.644018341
250.5;0.0339;0.5349;0.0839;0.156851748
250.5;0.0206;0.309;0.0854;0.276375405
250.5;0.0333;0.3824;0.1205;0.315115063
250.5;0.0505;0.3165;0.2659;0.840126382
250.5;0.0043;0.0918;0.0717;0.781045752
250.5;0.002;0.0584;0.0461;0.789383562
250.5;0.0101;0.1946;0.0708;0.363823227
250.5;0.0013;0.0507;0.0396;0.781065089
250.5;0.0303;0.7659;0.0576;0.07520564
250.5;0.1377;0.49;0.4338;0.885306122
250.5;0.0245;0.2337;0.1317;0.563543004
250.5;0.0837;0.437;0.28;0.640732265
250.5;0.0339;0.8231;0.0516;0.062689831
250.5;0.0677;0.4159;0.2421;0.582111084
250.5;0.0046;0.0963;0.0683;0.709241952
250.5;0.0328;0.4929;0.112;0.227226618
250.5;0.0219;0.5498;0.0701;0.127500909
250.5;0.0614;0.3984;0.2256;0.56626506
250.5;0.0432;0.3896;0.1602;0.411190965
250.5;0.0324;0.3065;0.1455;0.474714519
250.5;0.1199;0.5011;0.4534;0.904809419
250.5;0.0191;0.3135;0.1522;0.485486443
250.5;0.1603;0.505;0.4642;0.919207921
250.5;0.0205;0.1752;0.1629;0.929794521
250.5;0.0358;0.6134;0.0923;0.150472775
250.5;0.0203;0.4398;0.0683;0.155297863
250.5;0.083;0.4967;0.2307;0.464465472
250.5;0.0388;0.2904;0.2103;0.724173554
250.5;0.035;0.2884;0.1876;0.650485437
250.5;0.0796;0.4261;0.2432;0.570758038
250.5;0.0092;0.1506;0.0753;0.5
250.5;0.0274;0.2194;0.1743;0.79443938
250.5;0.0419;0.3681;0.1664;0.452051073
250.5;0.0075;0.1735;0.0655;0.377521614
250.5;0.172;0.5435;0.4258;0.783440662
250.5;0.0308;0.5923;0.0904;0.152625359
250.5;0.0637;0.6091;0.1528;0.250861927
250.5;0.0619;1.212;0.0761;0.062788779
250.5;0.0288;0.5595;0.0761;0.136014298
250.5;0.0265;0.5214;0.0841;0.161296509
251.5;0.2412;0.7479;0.4907;0.656103757
251.5;0.1075;1.3653;0.133;0.097414488
251.5;0.0535;0.3813;0.238;0.624180435
251.5;0.0271;0.2361;0.1854;0.785260483
251.5;0.0306;0.2563;0.1802;0.703082325
251.5;0.0066;0.2612;0.034;0.130168453
251.5;0.0728;0.8096;0.1269;0.156744071
251.5;0.0352;0.3102;0.1409;0.454223082
251.5;0.0106;0.21;0.0753;0.358571429
251.5;0.0448;0.2888;0.2208;0.764542936
251.5;0.0379;0.5441;0.1027;0.188752068
251.5;0.0131;0.4511;0.0375;0.083130126
251.5;0.048;0.3583;0.2073;0.578565448
251.5;0.0595;0.7913;0.1027;0.129786427
251.5;0.0195;0.3263;0.0785;0.240576157
251.5;0.0167;0.2204;0.1102;0.5
251.5;0.0309;0.5306;0.0777;0.146437995
251.5;0.0311;0.766;0.0571;0.074543081
251.5;0.0417;0.7846;0.0708;0.090237063
251.5;0.0177;0.383;0.0516;0.134725849
251.5;0.027;0.2241;0.2073;0.925033467
251.5;0.0631;0.669;0.143;0.213751868
251.5;0.0324;0.476;0.0938;0.197058824
251.5;0.0795;0.374;0.3135;0.838235294
251.5;0.004;0.0897;0.0674;0.751393534
251.5;0.0524;0.3346;0.262;0.783024507
251.5;0.0409;0.297;0.198;0.666666667
251.5;0.0148;0.3929;0.0605;0.153983202
251.5;0.0067;0.2403;0.0326;0.135663754
251.5;0.0397;0.3259;0.2173;0.666768948
251.5;0.022;0.9252;0.0403;0.04355815
251.5;0.0325;0.2918;0.1584;0.54283756
251.5;0.0109;0.1568;0.0885;0.564413265
252.5;0.0392;0.8328;0.0638;0.07660903
252.5;0.1194;0.6245;0.2307;0.369415532
252.5;0.0566;0.325;0.2747;0.845230769
252.5;0.0972;0.4995;0.3332;0.667067067
252.5;0.042;0.3181;0.1827;0.574347689
252.5;0.0388;0.7988;0.0638;0.079869805
252.5;0.0559;0.3604;0.2843;0.788845727
252.5;0.0503;0.2974;0.2616;0.879623403
252.5;0.0488;0.2803;0.2523;0.900107028
252.5;0.005;0.1415;0.0531;0.375265018
252.5;0.0094;0.1527;0.0951;0.622789784
252.5;0.021;0.1992;0.1399;0.702309237
252.5;0.0259;0.4165;0.0826;0.198319328
252.5;0.0962;0.4532;0.313;0.690644307
252.5;0.0698;0.38;0.2768;0.728421053
252.5;0.0321;0.2903;0.1652;0.569066483
252.5;0.0182;0.5374;0.0403;0.074990696
252.5;0.1317;0.4944;0.3987;0.806432039
252.5;0.0327;0.4783;0.0777;0.162450345
252.5;0.0962;0.3942;0.3658;0.927955353
252.5;0.0219;0.2252;0.1452;0.644760213
252.5;0.0519;0.3366;0.2321;0.689542484
252.5;0.012;0.4859;0.034;0.069973246
253.5;0.0184;0.6766;0.0437;0.064587644
253.5;0.0461;1.0661;0.0681;0.063877685
253.5;0.0797;0.3806;0.2856;0.750394115
253.5;0.0588;0.3286;0.2929;0.891357273
253.5;0.0162;0.3562;0.0674;0.18921954
253.5;0.0389;0.5757;0.0951;0.165190203
253.5;0.041;0.2567;0.2318;0.90299961
253.5;0.0748;0.9186;0.1076;0.11713477
253.5;0.0769;0.4265;0.2318;0.543493552
253.5;0.0376;0.3103;0.2127;0.685465678
253.5;0.0431;0.2973;0.1965;0.660948537
253.5;0.1045;0.4169;0.3174;0.761333653
253.5;0.0081;0.2918;0.0403;0.138108293
253.5;0.0659;0.379;0.2548;0.672295515
253.5;0.04;0.3887;0.1903;0.489580653
253.5;0.0324;0.2432;0.1903;0.782483553
253.5;0.1575;0.5381;0.4154;0.771975469
253.5;0.2161;2.1571;0.158;0.073246488
253.5;0.0432;0.2704;0.2528;0.934911243
253.5;0.1034;0.4159;0.3681;0.885068526
253.5;0.0837;0.4069;0.2888;0.709756697
253.5;0.0443;0.7102;0.0911;0.128273726
253.5;0.0449;0.3512;0.2006;0.57118451
253.5;0.1241;0.506;0.4142;0.818577075
253.5;0.2414;0.6752;0.4905;0.726451422
253.5;0.0097;0.1382;0.0979;0.708393632
253.5;0.0526;0.3011;0.2812;0.933909
253.5;0.0846;0.3484;0.3234;0.928243398
254.5;0.0761;0.44;0.2403;0.546136364
254.5;0.0567;0.315;0.281;0.892063492
254.5;0.0369;0.2764;0.186;0.672937771
254.5;0.1012;0.4499;0.3533;0.785285619
254.5;0.0615;0.3727;0.2695;0.72310169
254.5;0.0055;0.372;0.0231;0.062096774
254.5;0.0866;1.0993;0.1153;0.104884927
254.5;0.0161;0.5199;0.0437;0.084054626
254.5;0.0353;0.2755;0.1978;0.717967332
254.5;0.0425;0.6882;0.0746;0.108398721
254.5;0.047;0.3322;0.2142;0.644792294
254.5;0.0355;0.2804;0.2103;0.75
254.5;0.1005;0.4481;0.2974;0.66369114
254.5;0.0313;0.4604;0.1427;0.309947871
254.5;0.084;0.4654;0.2327;0.5
254.5;0.1113;0.5521;0.3044;0.551349393
254.5;0.0075;0.2238;0.0481;0.214924039
254.5;0.0195;0.185;0.1288;0.696216216
254.5;0.0377;0.2567;0.223;0.868718348
254.5;0.0374;0.2562;0.2034;0.793911007
254.5;0.0476;0.5904;0.1099;0.186144986
254.5;0.0304;0.2329;0.1646;0.706741091
254.5;0.0016;0.0633;0.0317;0.500789889
254.5;0.0345;0.2548;0.1893;0.742935636
254.5;0.0488;0.3313;0.2316;0.699064292
254.5;0.0415;0.3082;0.1914;0.621025308
254.5;0.0404;0.2831;0.2123;0.749911692
254.5;0.2333;0.6101;0.5135;0.841665301
254.5;0.0532;0.286;0.2485;0.868881119
255.5;0.0447;0.3268;0.2115;0.647184823
255.5;0.0248;0.4034;0.0801;0.198562221
255.5;0.0468;0.3061;0.2361;0.771316563
255.5;0.0775;0.4159;0.2807;0.674921856
255.5;0.0595;0.3382;0.2587;0.764931993
255.5;0.0323;0.2576;0.1959;0.760481366
255.5;0.0929;0.4499;0.3073;0.683040676
255.5;0.0813;0.3698;0.3061;0.827744727
255.5;0.0565;0.4055;0.1827;0.450554871
255.5;0.0643;0.3931;0.1966;0.500127194
255.5;0.0706;0.4444;0.2228;0.501350135
255.5;0.0334;0.2728;0.1677;0.61473607
255.5;0.0748;0.3628;0.2814;0.775633958
255.5;0.0603;1.0616;0.0683;0.06433685
255.5;0.0266;0.2944;0.1583;0.537703804
255.5;0.0347;0.2447;0.1932;0.78953821
255.5;0.0227;0.4986;0.0562;0.112715604
255.5;0.14;0.5081;0.4241;0.834678213
255.5;0.0201;0.2097;0.1196;0.570338579
255.5;0.0541;0.3215;0.2687;0.835769829
255.5;0.0438;1.0012;0.0626;0.06252497
255.5;0.0208;0.21;0.1348;0.641904762
255.5;0.0237;0.2853;0.1427;0.500175254
255.5;0.034;0.2505;0.1704;0.680239521
255.5;0.0746;0.3564;0.3242;0.909652076
255.5;0.0298;0.2318;0.2089;0.901207938
255.5;0.0248;0.5474;0.0674;0.123127512
255.5;0.0326;0.2898;0.1702;0.587301587
255.5;0.0919;0.3992;0.3491;0.874498998
255.5;0.0455;0.3346;0.2443;0.730125523
255.5;0.103;0.4289;0.356;0.83003031
255.5;0.0319;0.2502;0.2002;0.800159872
255.5;0.0543;0.3931;0.2028;0.515899262
255.5;0.0155;0.3413;0.0746;0.218576033
255.5;0.0353;0.2537;0.2379;0.937721719
255.5;0.0289;0.2458;0.1506;0.612693247
255.5;0.0467;0.3153;0.2077;0.65873771
255.5;0.0153;0.5875;0.0437;0.074382979
255.5;0.0741;0.3523;0.2921;0.829122907
255.5;0.0394;0.8147;0.0676;0.082975328
255.5;0.0343;0.2709;0.187;0.690291621
255.5;0.0401;0.3011;0.1942;0.644968449
255.5;0.0316;0.2256;0.1804;0.79964539
255.5;0.0184;0.1833;0.1372;0.748499727
255.5;0.0337;0.2282;0.2173;0.952234882
255.5;0.032;0.2332;0.1881;0.806603774
256.5;0.0249;0.4728;0.0674;0.142554992
256.5;0.1177;0.4539;0.3484;0.767569949
256.5;0.06;0.3514;0.2194;0.624359704
256.5;0.0638;0.3374;0.278;0.823947836
256.5;0.0825;0.3929;0.2764;0.703486892
256.5;0.0397;0.2704;0.2528;0.934911243
256.5;0.0368;0.3753;0.1251;0.333333333
256.5;0.0332;0.6018;0.0841;0.139747424
256.5;0.073;0.4129;0.3078;0.745458949
256.5;0.0218;0.2161;0.1455;0.673299398
256.5;0.0709;0.954;0.1009;0.105765199
256.5;0.0635;0.3485;0.2367;0.679196557
256.5;0.017;0.1757;0.1353;0.770062607
256.5;0.0453;0.2778;0.2153;0.775017999
256.5;0.0432;0.6568;0.0856;0.130328867
256.5;0.0592;0.3211;0.3034;0.944876985
256.5;0.0568;0.769;0.1348;0.175292588
256.5;0.0493;0.3382;0.1876;0.55470136
256.5;0.0392;1.3039;0.0451;0.034588542
256.5;0.043;0.2824;0.2017;0.714235127
256.5;0.0328;0.7473;0.0516;0.069048575
256.5;0.004;0.1125;0.0451;0.400888889
257.5;0.0121;0.1522;0.1041;0.683968463
257.5;0.0624;0.8614;0.1086;0.126073833
257.5;0.0374;0.2929;0.198;0.675998634
257.5;0.0157;0.28;0.1288;0.46
257.5;0.0296;0.5776;0.0902;0.156163435
257.5;0.1152;0.4879;0.3848;0.788686206
257.5;0.0469;0.5237;0.1522;0.290624403
257.5;0.0434;0.2986;0.2022;0.67716008
257.5;0.0397;0.2608;0.253;0.970092025
257.5;0.0302;0.2603;0.1702;0.65386093
257.5;0.0435;0.278;0.2701;0.971582734
257.5;0.0149;0.3966;0.0638;0.160867373
257.5;0.0019;0.0638;0.0407;0.637931034
257.5;0.0129;0.1626;0.1065;0.65498155
257.5;0.0152;0.1528;0.133;0.870418848
257.5;0.0925;0.4424;0.2723;0.615506329
257.5;0.0133;0.1361;0.1187;0.872152829
257.5;0.0054;0.1236;0.0562;0.454692557
257.5;0.0291;0.4511;0.0911;0.201950787
257.5;0.0583;0.8086;0.1009;0.124783577
257.5;0.0777;0.4282;0.2533;0.591546007
257.5;0.0339;0.2329;0.1977;0.848862173
257.5;0.0455;0.4146;0.1382;0.333333333
257.5;0.0694;0.4667;0.2429;0.520462824
257.5;0.0801;1.1665;0.1051;0.090098586
257.5;0.1002;0.4346;0.3135;0.721352968
258.5;0.0481;0.6807;0.0826;0.121345674
258.5;0.0293;0.6173;0.1021;0.1653977
258.5;0.0692;0.9039;0.0904;0.100011063
258.5;0.0286;0.783;0.0516;0.065900383
258.5;0.0405;0.2678;0.2252;0.840926064
258.5;0.0304;0.2866;0.1669;0.582344731
258.5;0.04;0.3529;0.1552;0.439784642
258.5;0.0208;0.1862;0.149;0.800214823
258.5;0.0485;0.7291;0.1788;0.24523385
258.5;0.0058;0.1571;0.0507;0.322724379
258.5;0.095;0.9164;0.1335;0.145678743
258.5;0.107;0.8875;0.1439;0.162140845
258.5;0.0194;0.2386;0.1075;0.450544845
258.5;0.039;0.2707;0.2247;0.830070188
258.5;0.0316;0.879;0.0481;0.054721274
258.5;0.0271;0.2361;0.2082;0.881829733
258.5;0.107;0.4636;0.3056;0.659188956
258.5;0.0929;0.4925;0.2351;0.477360406
258.5;0.019;0.4407;0.0605;0.137281597
258.5;0.048;0.4505;0.1384;0.307214206
258.5;0.0148;0.3183;0.0571;0.179390512
258.5;0.0132;0.4416;0.05;0.113224638
258.5;0.2154;1.0057;0.2538;0.252361539
258.5;0.0396;0.2579;0.25;0.969367972
258.5;0.0125;0.1603;0.1228;0.766063631
258.5;0.033;0.2353;0.1823;0.774755631
258.5;0.0458;0.5503;0.1009;0.183354534
258.5;0.0474;0.3969;0.1548;0.390022676
258.5;0.067;0.404;0.2457;0.608168317
258.5;0.0153;0.4387;0.0451;0.102803738
258.5;0.0407;0.2929;0.2228;0.76066917
258.5;0.0204;0.4006;0.0953;0.23789316
258.5;0.1059;1.5292;0.0911;0.059573633
258.5;0.041;0.27;0.2645;0.97962963
258.5;0.0265;0.2515;0.1459;0.580119284
258.5;0.0016;0.0603;0.0354;0.587064677
258.5;0.0193;0.2021;0.1348;0.666996536
258.5;0.0298;0.4815;0.0953;0.197923157
258.5;0.0373;0.4846;0.1056;0.21791168
258.5;0.0316;0.3631;0.2173;0.598457725
258.5;0.0265;0.2304;0.1527;0.662760417
258.5;0.0422;0.2888;0.2057;0.712257618
258.5;0.0294;0.2311;0.1749;0.756815232
258.5;0.0523;0.8109;0.1001;0.123443088
259.5;0.0868;0.9785;0.1222;0.124885028
259.5;0.0471;0.556;0.1104;0.198561151
259.5;0.0777;0.3805;0.3324;0.873587385
259.5;0.0451;0.3885;0.1822;0.468983269
259.5;0.0603;0.3844;0.2463;0.640738814
259.5;0.0646;0.8369;0.1009;0.120563986
259.5;0.0153;0.3815;0.0562;0.147313237
259.5;0.0614;0.4541;0.1829;0.402774719
259.5;0.0148;0.7465;0.0461;0.061754856
259.5;0.0714;0.5225;0.186;0.355980861
259.5;0.0763;1.0568;0.0938;0.088758516
259.5;0.0637;0.3787;0.2294;0.605756536
259.5;0.1477;0.6837;0.2719;0.397689045
259.5;0.0372;0.4636;0.1102;0.237704918
259.5;0.0999;0.5335;0.2755;0.516401125
259.5;0.0515;0.3118;0.2502;0.80243746
259.5;0.0699;0.3358;0.2963;0.882370459
259.5;0.0728;0.6622;0.1269;0.191633947
259.5;0.076;0.8984;0.0996;0.110863758
259.5;0.0803;0.3764;0.2908;0.772582359
259.5;0.0229;0.346;0.0904;0.261271676
259.5;0.0178;0.1559;0.1507;0.966645285
259.5;0.0122;0.4214;0.0396;0.093972473
259.5;0.0256;0.22;0.1693;0.769545455
259.5;0.0123;0.4736;0.0358;0.075591216
259.5;0.0041;0.1784;0.028;0.156950673
259.5;0.0799;0.3779;0.3529;0.933844933
259.5;0.0584;0.3576;0.2816;0.787472036
259.5;0.0256;0.2131;0.168;0.788362271
259.5;0.0359;0.9656;0.0507;0.052506214
259.5;0.1159;0.4837;0.4011;0.829232996
259.5;0.0512;0.6609;0.1076;0.162808292
259.5;0.0259;0.2416;0.1464;0.605960265
259.5;0.0208;0.2199;0.1561;0.709868122
259.5;0.0751;0.3479;0.3153;0.906294912
259.5;0.0551;0.4336;0.2037;0.469787823
259.5;0.1233;0.5143;0.346;0.67275909
259.5;0.0183;0.4949;0.0516;0.104263488
259.5;0.0645;0.912;0.0902;0.098903509
259.5;0.1042;0.417;0.406;0.973621103
259.5;0.0368;0.2764;0.1724;0.623733719
259.5;0.0076;0.1738;0.0605;0.348101266
259.5;0.0966;0.6679;0.2959;0.443030394
259.5;0.0357;0.2979;0.1652;0.554548506
259.5;0.0138;0.3136;0.0516;0.164540816
259.5;0.0384;0.4692;0.0979;0.208653026
259.5;0.0257;0.2554;0.1326;0.519185591
259.5;0.0081;0.131;0.0832;0.635114504
259.5;0.0161;0.1571;0.1288;0.819859962
259.5;0.0529;0.8023;0.0923;0.115044248
259.5;0.0621;0.372;0.2572;0.691397849
259.5;0.1748;1.727;0.1453;0.084134337
259.5;0.0694;0.3927;0.2537;0.646040234
260.5;0.0322;0.2438;0.1708;0.700574241
260.5;0.0389;0.2592;0.2307;0.890046296
260.5;0.0593;0.3339;0.2438;0.73015873
260.5;0.0407;0.2798;0.2107;0.753037884
260.5;0.0399;0.2931;0.2185;0.745479359
260.5;0.0162;0.2714;0.1045;0.385040531
260.5;0.0377;0.244;0.216;0.885245902
260.5;0.0718;0.4642;0.2145;0.462085308
260.5;0.0832;0.4032;0.3283;0.814236111
260.5;0.0938;0.4636;0.263;0.567299396
260.5;0.0588;0.3585;0.2256;0.629288703
260.5;0.0356;0.6922;0.0727;0.105027449
260.5;0.014;0.4123;0.0461;0.111811788
260.5;0.019;0.1927;0.1376;0.714063311
260.5;0.0458;0.3931;0.1602;0.407529891
260.5;0.0019;0.056;0.0403;0.719642857
260.5;0.1085;0.4574;0.3244;0.70922606
260.5;0.0484;0.6826;0.0815;0.119396425
260.5;0.0664;0.4518;0.2034;0.450199203
261.5;0.0332;0.3248;0.1372;0.422413793
261.5;0.0265;0.3787;0.1133;0.29918141
261.5;0.0196;0.3996;0.0595;0.148898899
261.5;0.1048;0.5987;0.2337;0.390345749
261.5;0.2522;2.0249;0.1743;0.086078325
261.5;0.0127;0.3366;0.0638;0.189542484
261.5;0.0501;0.372;0.1833;0.492741935
261.5;0.0451;0.4406;0.1469;0.333408988
261.5;0.0436;0.2603;0.2318;0.890510949
261.5;0.0467;0.8167;0.0727;0.089016775
261.5;0.042;0.2999;0.2263;0.754584862
261.5;0.1469;0.5664;0.446;0.787429379
261.5;0.0278;0.2999;0.1208;0.402800934
261.5;0.038;0.3456;0.2131;0.616608796
261.5;0.0453;0.8401;0.0753;0.089632187
261.5;0.078;0.3527;0.329;0.932804083
261.5;0.0526;0.3885;0.21;0.540540541
261.5;0.0245;0.2525;0.1548;0.613069307
261.5;0.0741;0.4091;0.3059;0.747738939
261.5;0.0456;0.346;0.2256;0.652023121
261.5;0.018;0.4761;0.0653;0.13715606
261.5;0.0533;0.2959;0.2905;0.981750591
261.5;0.0529;0.4505;0.1669;0.370477248
261.5;0.0232;0.19;0.1669;0.878421053
261.5;0.1688;0.6327;0.3583;0.566303145
261.5;0.026;0.2063;0.1833;0.888511876
261.5;0.0228;0.1893;0.1646;0.869519282
261.5;0.0272;0.6767;0.0674;0.099601005
261.5;0.0084;0.1708;0.0653;0.382318501
261.5;0.0977;0.4381;0.3179;0.725633417
261.5;0.0344;0.2778;0.1702;0.612670986
261.5;0.0193;0.1893;0.1692;0.893819334
261.5;0.0274;0.2256;0.1829;0.81072695
261.5;0.1053;0.522;0.2672;0.511877395
261.5;0.101;0.6087;0.2725;0.447675374
261.5;0.1033;0.4844;0.3047;0.629025599
261.5;0.0202;0.1802;0.1477;0.819644839
261.5;0.0201;0.2127;0.1288;0.60554772
261.5;0.0426;0.3339;0.1702;0.509733453
261.5;0.0632;0.3706;0.238;0.642201835
261.5;0.0572;0.3365;0.2375;0.705794948
261.5;0.0495;0.3079;0.2424;0.787268594
261.5;0.0337;0.4571;0.0918;0.200831328
261.5;0.0568;0.3811;0.2142;0.562057203
261.5;0.0827;0.3874;0.3018;0.779039752
261.5;0.0537;0.3395;0.311;0.916053019
261.5;0.0218;0.2382;0.1306;0.548278757
261.5;0.025;0.4819;0.0746;0.154803901
261.5;0.082;0.3764;0.3029;0.804729012
261.5;0.0215;0.402;0.0683;0.169900498
261.5;0.0727;0.4222;0.2654;0.628612032
261.5;0.0063;0.121;0.0807;0.666942149
262.5;0.0266;0.2444;0.1469;0.60106383
262.5;0.0071;0.1527;0.0626;0.409954158
