"Site","Depth","ProjArea","StraightLength","StraightWidth","WLRatio","Volume","Age","keep"
"NGG",9,0.1369,1.1767,0.2329,0.1979,44,1993.336,TRUE
"NGG",9,0.1369,0.5063,0.3695,0.7298,44,1993.336,TRUE
"NGG",9,0.1463,0.8042,0.3464,0.4307,44,1993.336,TRUE
"NGG",9,0.1526,0.8094,0.269,0.3323,44,1993.336,TRUE
"NGG",9,0.159,0.669,0.3374,0.5043,44,1993.336,TRUE
"NGG",9,0.1631,0.5995,0.3807,0.635,44,1993.336,TRUE
"NGG",9,0.1762,1.6589,0.1394,0.084,44,1993.336,TRUE
"NGG",9,0.1983,1.1817,0.2476,0.2095,44,1993.336,TRUE
"NGG",9,0.2013,1.0896,0.271,0.2487,44,1993.336,TRUE
"NGG",9,0.2076,0.9721,0.288,0.2963,44,1993.336,TRUE
"NGG",9,0.263,0.8256,0.435,0.5269,44,1993.336,TRUE
"NGG",9,0.2701,0.9793,0.3805,0.3885,44,1993.336,TRUE
"NGG",9,0.2899,0.7567,0.576,0.7612,44,1993.336,TRUE
"NGG",9,0.2982,1.8762,0.2527,0.1347,44,1993.336,TRUE
"NGG",9,0.4201,2.325,0.2903,0.1249,44,1993.336,TRUE
"NGG",10,0.0056,0.1784,0.0432,0.2422,44,1990.322,TRUE
"NGG",10,0.006,0.1969,0.0433,0.2199,44,1990.322,TRUE
"NGG",10,0.0067,0.2363,0.0547,0.2315,44,1990.322,TRUE
"NGG",10,0.0071,0.2132,0.0388,0.182,44,1990.322,TRUE
"NGG",10,0.0075,0.1976,0.0386,0.1953,44,1990.322,TRUE
"NGG",10,0.0079,0.1783,0.0433,0.2428,44,1990.322,TRUE
"NGG",10,0.0082,0.1823,0.0698,0.3829,44,1990.322,TRUE
"NGG",10,0.0101,0.3596,0.0433,0.1204,44,1990.322,TRUE
"NGG",10,0.0101,0.29,0.0433,0.1493,44,1990.322,TRUE
"NGG",10,0.0108,0.1823,0.0698,0.3829,44,1990.322,TRUE
"NGG",10,0.0112,0.2871,0.0613,0.2135,44,1990.322,TRUE
"NGG",10,0.0116,0.2258,0.0697,0.3087,44,1990.322,TRUE
"NGG",10,0.0116,0.2585,0.0579,0.224,44,1990.322,TRUE
"NGG",10,0.012,0.2165,0.0697,0.3219,44,1990.322,TRUE
"NGG",10,0.012,0.2397,0.0985,0.4109,44,1990.322,TRUE
"NGG",10,0.012,0.3008,0.0432,0.1436,44,1990.322,TRUE
"NGG",10,0.0123,0.2094,0.0697,0.3329,44,1990.322,TRUE
"NGG",10,0.0127,0.2632,0.0697,0.2648,44,1990.322,TRUE
"NGG",10,0.0127,0.2517,0.0799,0.3174,44,1990.322,TRUE
"NGG",10,0.0142,0.3382,0.0611,0.1807,44,1990.322,TRUE
"NGG",10,0.0146,0.2202,0.0799,0.3629,44,1990.322,TRUE
"NGG",10,0.0146,0.4885,0.0547,0.112,44,1990.322,TRUE
"NGG",10,0.015,0.2329,0.0968,0.4156,44,1990.322,TRUE
"NGG",10,0.0153,0.245,0.0796,0.3249,44,1990.322,TRUE
"NGG",10,0.0157,0.2261,0.1043,0.4613,44,1990.322,TRUE
"NGG",10,0.0157,0.2902,0.0799,0.2753,44,1990.322,TRUE
"NGG",10,0.0161,0.4105,0.0611,0.1488,44,1990.322,TRUE
"NGG",10,0.0161,0.2524,0.0697,0.2761,44,1990.322,TRUE
"NGG",10,0.0165,0.4803,0.0698,0.1453,44,1990.322,TRUE
"NGG",10,0.0165,0.2254,0.1129,0.5009,44,1990.322,TRUE
"NGG",10,0.0165,0.3387,0.0697,0.2058,44,1990.322,TRUE
"NGG",10,0.0168,0.1784,0.1238,0.6939,44,1990.322,TRUE
"NGG",10,0.0168,0.269,0.0697,0.2591,44,1990.322,TRUE
"NGG",10,0.0168,0.1826,0.1127,0.6172,44,1990.322,TRUE
"NGG",10,0.018,0.2165,0.1296,0.5986,44,1990.322,TRUE
"NGG",10,0.018,0.2741,0.0965,0.3521,44,1990.322,TRUE
"NGG",10,0.0191,0.2091,0.1561,0.7465,44,1990.322,TRUE
"NGG",10,0.0191,0.2057,0.151,0.7341,44,1990.322,TRUE
"NGG",10,0.0198,0.2086,0.104,0.4986,44,1990.322,TRUE
"NGG",10,0.0206,0.3326,0.0698,0.2099,44,1990.322,TRUE
"NGG",10,0.021,0.2091,0.1129,0.5399,44,1990.322,TRUE
"NGG",10,0.0217,0.1786,0.1592,0.8914,44,1990.322,TRUE
"NGG",10,0.0217,0.3639,0.0864,0.2374,44,1990.322,TRUE
"NGG",10,0.0221,0.3482,0.0866,0.2487,44,1990.322,TRUE
"NGG",10,0.0221,0.2204,0.1239,0.5622,44,1990.322,TRUE
"NGG",10,0.0224,0.2349,0.137,0.5832,44,1990.322,TRUE
"NGG",10,0.0224,0.2518,0.1221,0.4849,44,1990.322,TRUE
"NGG",10,0.0228,0.2443,0.1225,0.5014,44,1990.322,TRUE
"NGG",10,0.0228,0.2056,0.1511,0.7349,44,1990.322,TRUE
"NGG",10,0.0232,0.2165,0.1296,0.5986,44,1990.322,TRUE
"NGG",10,0.0266,0.3482,0.1043,0.2995,44,1990.322,TRUE
"NGG",10,0.0266,0.6511,0.0611,0.0938,44,1990.322,TRUE
"NGG",10,0.0269,0.33,0.1043,0.3161,44,1990.322,TRUE
"NGG",10,0.0281,0.2933,0.1365,0.4654,44,1990.322,TRUE
"NGG",10,0.0296,0.3994,0.104,0.2604,44,1990.322,TRUE
"NGG",10,0.0296,0.4888,0.0799,0.1635,44,1990.322,TRUE
"NGG",10,0.0299,0.2426,0.1823,0.7514,44,1990.322,TRUE
"NGG",10,0.0303,0.3741,0.104,0.278,44,1990.322,TRUE
"NGG",10,0.0307,0.3206,0.1471,0.4588,44,1990.322,TRUE
"NGG",10,0.0311,0.2254,0.1826,0.8101,44,1990.322,TRUE
"NGG",10,0.0322,0.3154,0.1174,0.3722,44,1990.322,TRUE
"NGG",10,0.0325,0.4591,0.1475,0.3213,44,1990.322,TRUE
"NGG",10,0.0325,0.2511,0.1475,0.5874,44,1990.322,TRUE
"NGG",10,0.0333,0.2258,0.2091,0.926,44,1990.322,TRUE
"NGG",10,0.034,0.2774,0.178,0.6417,44,1990.322,TRUE
"NGG",10,0.0344,0.2585,0.1969,0.7617,44,1990.322,TRUE
"NGG",10,0.0355,0.2462,0.2188,0.8887,44,1990.322,TRUE
"NGG",10,0.0359,0.459,0.0988,0.2153,44,1990.322,TRUE
"NGG",10,0.0374,0.245,0.1832,0.7478,44,1990.322,TRUE
"NGG",10,0.0378,0.245,0.208,0.849,44,1990.322,TRUE
"NGG",10,0.0382,0.333,0.1394,0.4186,44,1990.322,TRUE
"NGG",10,0.0389,0.3372,0.1786,0.5297,44,1990.322,TRUE
"NGG",10,0.0393,0.866,0.0697,0.0805,44,1990.322,TRUE
"NGG",10,0.0393,0.2592,0.2165,0.8353,44,1990.322,TRUE
"NGG",10,0.0397,0.4947,0.1989,0.4021,44,1990.322,TRUE
"NGG",10,0.04,0.295,0.1993,0.6756,44,1990.322,TRUE
"NGG",10,0.04,0.2549,0.2159,0.847,44,1990.322,TRUE
"NGG",10,0.0404,0.384,0.1783,0.4643,44,1990.322,TRUE
"NGG",10,0.0412,0.6444,0.0988,0.1533,44,1990.322,TRUE
"NGG",10,0.0415,0.2576,0.2166,0.8408,44,1990.322,TRUE
"NGG",10,0.0434,0.4188,0.1394,0.3329,44,1990.322,TRUE
"NGG",10,0.0438,0.3031,0.1989,0.6562,44,1990.322,TRUE
"NGG",10,0.0453,0.2871,0.2023,0.7046,44,1990.322,TRUE
"NGG",10,0.0453,0.3174,0.2476,0.7801,44,1990.322,TRUE
"NGG",10,0.0456,0.2598,0.2334,0.8984,44,1990.322,TRUE
"NGG",10,0.0456,0.302,0.2206,0.7305,44,1990.322,TRUE
"NGG",10,0.0468,0.3664,0.1838,0.5016,44,1990.322,TRUE
"NGG",10,0.0468,0.3333,0.1976,0.5929,44,1990.322,TRUE
"NGG",10,0.0471,0.33,0.2325,0.7045,44,1990.322,TRUE
"NGG",10,0.0475,0.3174,0.2476,0.7801,44,1990.322,TRUE
"NGG",10,0.0475,0.4535,0.1406,0.31,44,1990.322,TRUE
"NGG",10,0.0494,0.3185,0.2397,0.7526,44,1990.322,TRUE
"NGG",10,0.0513,0.2922,0.2141,0.7327,44,1990.322,TRUE
"NGG",10,0.0513,0.5616,0.1299,0.2313,44,1990.322,TRUE
"NGG",10,0.0513,0.8321,0.1755,0.2109,44,1990.322,TRUE
"NGG",10,0.0516,0.3922,0.165,0.4207,44,1990.322,TRUE
"NGG",10,0.0531,0.4474,0.2325,0.5197,44,1990.322,TRUE
"NGG",10,0.0531,0.3422,0.245,0.716,44,1990.322,TRUE
"NGG",10,0.0531,0.2792,0.2629,0.9416,44,1990.322,TRUE
"NGG",10,0.0546,0.5375,0.1511,0.2811,44,1990.322,TRUE
"NGG",10,0.0554,0.3753,0.1935,0.5156,44,1990.322,TRUE
"NGG",10,0.0557,0.7794,0.104,0.1334,44,1990.322,TRUE
"NGG",10,0.0557,0.3523,0.2357,0.669,44,1990.322,TRUE
"NGG",10,0.0557,0.6234,0.1225,0.1965,44,1990.322,TRUE
"NGG",10,0.058,0.467,0.351,0.7516,44,1990.322,TRUE
"NGG",10,0.058,0.5894,0.1511,0.2564,44,1990.322,TRUE
"NGG",10,0.0685,0.4674,0.1826,0.3907,44,1990.322,TRUE
"NGG",10,0.0692,0.4605,0.2016,0.4378,44,1990.322,TRUE
"NGG",10,0.07,0.3938,0.2397,0.6087,44,1990.322,TRUE
"NGG",10,0.0711,0.3237,0.3063,0.9462,44,1990.322,TRUE
"NGG",10,0.0752,0.4845,0.2165,0.4469,44,1990.322,TRUE
"NGG",10,0.0756,0.4113,0.2875,0.699,44,1990.322,TRUE
"NGG",10,0.0782,0.5321,0.2159,0.4058,44,1990.322,TRUE
"NGG",10,0.0838,0.4524,0.273,0.6034,44,1990.322,TRUE
"NGG",10,0.0842,0.6575,0.1562,0.2376,44,1990.322,TRUE
"NGG",10,0.0857,0.5453,0.2086,0.3825,44,1990.322,TRUE
"NGG",10,0.0875,0.4265,0.3687,0.8645,44,1990.322,TRUE
"NGG",10,0.0917,0.6985,0.165,0.2362,44,1990.322,TRUE
"NGG",10,0.0917,0.4181,0.3758,0.8988,44,1990.322,TRUE
"NGG",10,0.092,1.2164,0.137,0.1126,44,1990.322,TRUE
"NGG",10,0.0932,0.459,0.2397,0.5222,44,1990.322,TRUE
"NGG",10,0.0991,0.4504,0.3024,0.6714,44,1990.322,TRUE
"NGG",10,0.1014,0.4965,0.312,0.6284,44,1990.322,TRUE
"NGG",10,0.1104,1.438,0.1221,0.0849,44,1990.322,TRUE
"NGG",10,0.1119,0.9281,0.1665,0.1794,44,1990.322,TRUE
"NGG",10,0.1137,0.55,0.2748,0.4996,44,1990.322,TRUE
"NGG",10,0.1231,0.9554,0.2023,0.2117,44,1990.322,TRUE
"NGG",10,0.1265,0.8577,0.1823,0.2125,44,1990.322,TRUE
"NGG",10,0.1302,0.7665,0.2056,0.2682,44,1990.322,TRUE
"NGG",10,0.1369,1.4692,0.137,0.0932,44,1990.322,TRUE
"NGG",10,0.1388,0.4715,0.4287,0.9092,44,1990.322,TRUE
"NGG",10,0.1388,0.6765,0.312,0.4612,44,1990.322,TRUE
"NGG",10,0.1448,0.9366,0.1823,0.1946,44,1990.322,TRUE
"NGG",10,0.1519,0.7408,0.4111,0.5549,44,1990.322,TRUE
"NGG",10,0.1642,0.8251,0.2518,0.3052,44,1990.322,TRUE
"NGG",10,0.1758,0.7888,0.3387,0.4294,44,1990.322,TRUE
"NGG",10,0.1792,0.746,0.3345,0.4484,44,1990.322,TRUE
"NGG",10,0.1792,1.6874,0.1406,0.0833,44,1990.322,TRUE
"NGG",10,0.2136,1.3514,0.155,0.1147,44,1990.322,TRUE
"NGG",10,0.2211,1.4557,0.2091,0.1436,44,1990.322,TRUE
"NGG",10,0.2271,1.6531,0.2204,0.1333,44,1990.322,TRUE
"NGG",10,0.2305,1.2465,0.29,0.2327,44,1990.322,TRUE
"NGG",10,0.232,0.8789,0.4261,0.4848,44,1990.322,TRUE
"NGG",10,0.248,0.7677,0.5416,0.7055,44,1990.322,TRUE
"NGG",10,0.2533,1.0818,0.3107,0.2872,44,1990.322,TRUE
"NGG",10,0.2596,0.8319,0.4516,0.5429,44,1990.322,TRUE
"NGG",10,0.2653,0.803,0.4478,0.5577,44,1990.322,TRUE
"NGG",10,0.2828,0.7449,0.5876,0.7888,44,1990.322,TRUE
"NGG",10,0.2832,1.1836,0.2632,0.2224,44,1990.322,TRUE
"NGG",10,0.2907,1.8743,0.2334,0.1245,44,1990.322,TRUE
"NGG",10,0.3131,1.1849,0.4717,0.3981,44,1990.322,TRUE
"NGG",10,0.6038,1.5999,0.7498,0.4687,44,1990.322,TRUE
"NGG",10,0.6529,1.4157,1.2242,0.8647,44,1990.322,TRUE
"NGG",10,0.6607,1.1349,0.8123,0.7157,44,1990.322,TRUE
"NGG",10,1.3218,2.0896,0.8795,0.4209,44,1990.322,TRUE
"NGG",10,1.415,1.8195,1.1888,0.6534,44,1990.322,TRUE
"NGG",10,1.6626,2.2812,1.0984,0.4815,44,1990.322,TRUE
"NGO",0,0.002218935,0.07692308,0.04326923,0.5625,1,2015.561,TRUE
"NGO",0,0.005177515,0.180288467,0.044471153,0.2467,1,2015.561,TRUE
"NGO",0,0.005454882,0.176682693,0.056490383,0.3197,1,2015.561,TRUE
"NGO",0,0.005454882,0.21754808,0.073317307,0.337,1,2015.561,TRUE
"NGO",0,0.005639793,0.246394226,0.05048077,0.2049,1,2015.561,TRUE
"NGO",0,0.007581361,0.213942307,0.05528846,0.2584,1,2015.561,TRUE
"NGO",0,0.008321006,0.241586533,0.05528846,0.2289,1,2015.561,TRUE
"NGO",0,0.009060651,0.288461548,0.060096153,0.2083,1,2015.561,TRUE
"NGO",0,0.009153106,0.316105774,0.046875,0.1483,1,2015.561,TRUE
"NGO",0,0.00970784,0.332932678,0.056490383,0.1697,1,2015.561,TRUE
"NGO",0,0.010077663,0.423076935,0.045673077,0.108,1,2015.561,TRUE
"NGO",0,0.010077663,0.316105774,0.05048077,0.1597,1,2015.561,TRUE
"NGO",0,0.011834319,0.403846161,0.05048077,0.125,1,2015.561,TRUE
"NGO",0,0.01201923,0.193509613,0.135817307,0.7019,1,2015.561,TRUE
"NGO",0,0.012389054,0.391826935,0.05528846,0.1411,1,2015.561,TRUE
"NGO",0,0.012758876,0.424278839,0.052884617,0.1246,1,2015.561,TRUE
"NGO",0,0.013960799,0.424278839,0.063701923,0.1501,1,2015.561,TRUE
"NGO",0,0.014238166,0.395432678,0.078125,0.1976,1,2015.561,TRUE
"NGO",0,0.014423077,0.492788452,0.057692307,0.1171,1,2015.561,TRUE
"NGO",0,0.014885355,0.539663452,0.074519234,0.1381,1,2015.561,TRUE
"NGO",0,0.015162722,0.435096161,0.05889423,0.1354,1,2015.561,TRUE
"NGO",0,0.015532544,0.266826935,0.087740387,0.3288,1,2015.561,TRUE
"NGO",0,0.015717456,0.294471161,0.09254808,0.3143,1,2015.561,TRUE
"NGO",0,0.016364645,0.475961548,0.07692308,0.1616,1,2015.561,TRUE
"NGO",0,0.016734467,0.395432678,0.09495192,0.2401,1,2015.561,TRUE
"NGO",0,0.017104289,0.548076904,0.056490383,0.1031,1,2015.561,TRUE
"NGO",0,0.018860947,0.337740387,0.097355766,0.2883,1,2015.561,TRUE
"NGO",0,0.019970414,0.254807693,0.135817307,0.533,1,2015.561,TRUE
"NGO",0,0.025425295,0.634615356,0.057692307,0.0909,1,2015.561,TRUE
"NGO",0,0.025610207,0.317307678,0.15625,0.4924,1,2015.561,TRUE
"NGO",0,0.027921598,0.599759644,0.075721153,0.1263,1,2015.561,TRUE
"NGO",0,0.028753697,0.473557678,0.10216346,0.2157,1,2015.561,TRUE
"NGO",0,0.030602811,0.608173096,0.080528847,0.1324,1,2015.561,TRUE
"NGO",0,0.036150148,0.515625,0.128605774,0.2494,1,2015.561,TRUE
"NGO",0,0.03753698,0.603365356,0.103365387,0.1713,1,2015.561,TRUE
"NGO",0,0.042714496,0.304086548,0.221153839,0.7273,1,2015.561,TRUE
"NGO",0,0.050943047,1.385817261,0.067307693,0.0486,1,2015.561,TRUE
"NGO",0,0.059356508,0.597355774,0.132211533,0.2213,1,2015.561,TRUE
"NGO",0,0.065735945,0.67427887,0.174278839,0.2585,1,2015.561,TRUE
"NGO",0,0.066475594,0.838942322,0.212740387,0.2536,1,2015.561,TRUE
"NGO",1,0.001201923,0.08653846,0.028846153,0.3333,1,2013.167,TRUE
"NGO",1,0.001294379,0.090144234,0.028846153,0.32,1,2013.167,TRUE
"NGO",1,0.001664201,0.097355766,0.028846153,0.2963,1,2013.167,TRUE
"NGO",1,0.002034024,0.097355766,0.03966346,0.4074,1,2013.167,TRUE
"NGO",1,0.002403846,0.134615387,0.049278847,0.3661,1,2013.167,TRUE
"NGO",1,0.002588757,0.137019226,0.044471153,0.3246,1,2013.167,TRUE
"NGO",1,0.002681213,0.105769234,0.04326923,0.4091,1,2013.167,TRUE
"NGO",1,0.002681213,0.12620192,0.042067307,0.3333,1,2013.167,TRUE
"NGO",1,0.003051035,0.134615387,0.049278847,0.3661,1,2013.167,TRUE
"NGO",1,0.003235947,0.174278839,0.04326923,0.2483,1,2013.167,TRUE
"NGO",1,0.003235947,0.135817307,0.046875,0.3451,1,2013.167,TRUE
"NGO",1,0.00443787,0.15625,0.05889423,0.3769,1,2013.167,TRUE
"NGO",1,0.004807692,0.133413467,0.064903847,0.4865,1,2013.167,TRUE
"NGO",1,0.00526997,0.228365387,0.03966346,0.1737,1,2013.167,TRUE
"NGO",1,0.005454882,0.143028839,0.05408654,0.3782,1,2013.167,TRUE
"NGO",1,0.005639793,0.21754808,0.04326923,0.1989,1,2013.167,TRUE
"NGO",1,0.006841716,0.23557692,0.063701923,0.2704,1,2013.167,TRUE
"NGO",1,0.008413462,0.304086548,0.05408654,0.1779,1,2013.167,TRUE
"NGO",1,0.008968195,0.270432678,0.090144234,0.3333,1,2013.167,TRUE
"NGO",1,0.009153106,0.358173065,0.051682693,0.1443,1,2013.167,TRUE
"NGO",1,0.009522929,0.241586533,0.056490383,0.2338,1,2013.167,TRUE
"NGO",1,0.009615385,0.361778839,0.051682693,0.1429,1,2013.167,TRUE
"NGO",1,0.00970784,0.1875,0.090144234,0.4808,1,2013.167,TRUE
"NGO",1,0.010077663,0.355769226,0.060096153,0.1689,1,2013.167,TRUE
"NGO",1,0.010632396,0.325721161,0.052884617,0.1624,1,2013.167,TRUE
"NGO",1,0.010724853,0.290865387,0.067307693,0.2314,1,2013.167,TRUE
"NGO",1,0.01118713,0.318509613,0.064903847,0.2038,1,2013.167,TRUE
"NGO",1,0.012204142,0.372596161,0.05528846,0.1484,1,2013.167,TRUE
"NGO",1,0.012389054,0.550480774,0.046875,0.0852,1,2013.167,TRUE
"NGO",1,0.012758876,0.455528839,0.068509613,0.1504,1,2013.167,TRUE
"NGO",1,0.013313609,0.344951935,0.072115387,0.2091,1,2013.167,TRUE
"NGO",1,0.013406065,0.3125,0.084134613,0.2692,1,2013.167,TRUE
"NGO",1,0.01414571,0.322115387,0.074519234,0.2313,1,2013.167,TRUE
"NGO",1,0.014977811,0.510817322,0.05408654,0.1059,1,2013.167,TRUE
"NGO",1,0.015162722,0.378605774,0.068509613,0.181,1,2013.167,TRUE
"NGO",1,0.016179733,0.451923065,0.05408654,0.1197,1,2013.167,TRUE
"NGO",1,0.016457102,0.554086548,0.05528846,0.0998,1,2013.167,TRUE
"NGO",1,0.016919379,0.227163467,0.114182693,0.5026,1,2013.167,TRUE
"NGO",1,0.017843936,0.587740356,0.103365387,0.1759,1,2013.167,TRUE
"NGO",1,0.018028846,0.639423096,0.05889423,0.0921,1,2013.167,TRUE
"NGO",1,0.018306213,0.503605774,0.07091346,0.1408,1,2013.167,TRUE
"NGO",1,0.019045857,0.413461548,0.067307693,0.1628,1,2013.167,TRUE
"NGO",1,0.020340236,0.272836548,0.145432693,0.533,1,2013.167,TRUE
"NGO",1,0.023298816,0.56009613,0.067307693,0.1202,1,2013.167,TRUE
"NGO",1,0.023668639,0.537259644,0.08533654,0.1588,1,2013.167,TRUE
"NGO",1,0.023668639,0.414663452,0.103365387,0.2493,1,2013.167,TRUE
"NGO",1,0.023853551,0.530048096,0.098557693,0.1859,1,2013.167,TRUE
"NGO",1,0.023946006,0.701923096,0.082932693,0.1182,1,2013.167,TRUE
"NGO",1,0.024315828,0.336538452,0.125,0.3714,1,2013.167,TRUE
"NGO",1,0.024870563,0.459134613,0.091346153,0.199,1,2013.167,TRUE
"NGO",1,0.024963018,0.431490387,0.08533654,0.1978,1,2013.167,TRUE
"NGO",1,0.026164941,0.615384644,0.067307693,0.1094,1,2013.167,TRUE
"NGO",1,0.028938609,0.504807678,0.109375,0.2167,1,2013.167,TRUE
"NGO",1,0.028938609,0.375,0.147836533,0.3942,1,2013.167,TRUE
"NGO",1,0.029215977,0.600961548,0.08653846,0.144,1,2013.167,TRUE
"NGO",1,0.029493344,0.84615387,0.081730766,0.0966,1,2013.167,TRUE
"NGO",1,0.031157545,0.756009644,0.073317307,0.097,1,2013.167,TRUE
"NGO",1,0.032174557,0.901442322,0.11778846,0.1307,1,2013.167,TRUE
"NGO",1,0.036335059,0.567307678,0.07692308,0.1356,1,2013.167,TRUE
"NGO",1,0.042714496,0.740384644,0.098557693,0.1331,1,2013.167,TRUE
"NGO",1,0.044193785,0.610576904,0.10096154,0.1654,1,2013.167,TRUE
"NGO",1,0.049556215,0.650240356,0.11057692,0.1701,1,2013.167,TRUE
"NGO",1,0.049648668,0.641826904,0.153846161,0.2397,1,2013.167,TRUE
"NGO",1,0.055380918,0.882211548,0.127403847,0.1444,1,2013.167,TRUE
"NGO",1,0.057322484,0.793269226,0.18870192,0.2379,1,2013.167,TRUE
"NGO",1,0.060465977,0.929086548,0.09375,0.1009,1,2013.167,TRUE
"NGO",1,0.061760355,1.008413452,0.12379808,0.1228,1,2013.167,TRUE
"NGO",1,0.066383133,0.427884613,0.275240387,0.6433,1,2013.167,TRUE
"NGO",1,0.071838016,1.033653809,0.104567307,0.1012,1,2013.167,TRUE
"NGO",1,0.082100594,1.193509644,0.109375,0.0916,1,2013.167,TRUE
"NGO",1,0.138683438,1.911057739,0.302884613,0.1585,1,2013.167,TRUE
"NGO",1,0.146911984,1.637019287,0.185096161,0.1131,1,2013.167,TRUE
"NGO",1,0.306675281,0.770432678,0.640625,0.8315,1,2013.167,TRUE
"NGO",2,0.001201923,0.07692308,0.01923077,0.25,1,2010.766,TRUE
"NGO",2,0.005085059,0.137019226,0.057692307,0.4211,1,2010.766,TRUE
"NGO",2,0.008783284,0.240384613,0.07692308,0.32,1,2010.766,TRUE
"NGO",2,0.008783284,0.223557693,0.07932692,0.3548,1,2010.766,TRUE
"NGO",2,0.011741864,0.324519226,0.074519234,0.2296,1,2010.766,TRUE
"NGO",2,0.012111687,0.371394226,0.067307693,0.1812,1,2010.766,TRUE
"NGO",2,0.012943787,0.388221161,0.05048077,0.13,1,2010.766,TRUE
"NGO",2,0.013221154,0.543269226,0.052884617,0.0973,1,2010.766,TRUE
"NGO",2,0.014330621,0.168269226,0.125,0.7429,1,2010.766,TRUE
"NGO",2,0.014607988,0.256009613,0.192307693,0.7512,1,2010.766,TRUE
"NGO",2,0.015162722,0.563701904,0.05889423,0.1045,1,2010.766,TRUE
"NGO",2,0.015532544,0.480769226,0.061298077,0.1275,1,2010.766,TRUE
"NGO",2,0.015532544,0.373798065,0.066105766,0.1768,1,2010.766,TRUE
"NGO",2,0.017011834,0.376201935,0.067307693,0.1789,1,2010.766,TRUE
"NGO",2,0.020247781,0.578125,0.060096153,0.104,1,2010.766,TRUE
"NGO",2,0.020802516,0.465144226,0.096153847,0.2067,1,2010.766,TRUE
"NGO",2,0.020894971,0.330528839,0.103365387,0.3127,1,2010.766,TRUE
"NGO",2,0.021911982,0.561298096,0.103365387,0.1842,1,2010.766,TRUE
"NGO",2,0.02237426,0.525240356,0.073317307,0.1396,1,2010.766,TRUE
"NGO",2,0.023021449,0.534855774,0.072115387,0.1348,1,2010.766,TRUE
"NGO",2,0.023113906,0.486778839,0.167067307,0.3432,1,2010.766,TRUE
"NGO",2,0.023946006,0.635817322,0.068509613,0.1078,1,2010.766,TRUE
"NGO",2,0.024593195,0.556490356,0.08653846,0.1555,1,2010.766,TRUE
"NGO",2,0.024593195,0.8125,0.05528846,0.068,1,2010.766,TRUE
"NGO",2,0.025702662,0.278846161,0.15625,0.5603,1,2010.766,TRUE
"NGO",2,0.027181953,0.270432678,0.200721161,0.7422,1,2010.766,TRUE
"NGO",2,0.028383875,0.395432678,0.09495192,0.2401,1,2010.766,TRUE
"NGO",2,0.031804734,0.754807678,0.121394234,0.1608,1,2010.766,TRUE
"NGO",2,0.032267012,0.301682678,0.131009613,0.4343,1,2010.766,TRUE
"NGO",2,0.034301035,0.836538452,0.08653846,0.1034,1,2010.766,TRUE
"NGO",2,0.037999262,1.092548096,0.064903847,0.0594,1,2010.766,TRUE
"NGO",2,0.040033285,0.53365387,0.195913467,0.3671,1,2010.766,TRUE
"NGO",2,0.040680473,0.368990387,0.191105774,0.5179,1,2010.766,TRUE
"NGO",2,0.041327664,1.234375,0.073317307,0.0594,1,2010.766,TRUE
"NGO",2,0.047707102,0.68509613,0.147836533,0.2158,1,2010.766,TRUE
"NGO",2,0.05658284,0.362980774,0.228365387,0.6291,1,2010.766,TRUE
"NGO",2,0.058801773,0.741586548,0.15504808,0.2091,1,2010.766,TRUE
"NGO",2,0.064164203,0.680288452,0.175480774,0.258,1,2010.766,TRUE
"NGO",2,0.064349113,0.800480774,0.15745192,0.1967,1,2010.766,TRUE
"NGO",2,0.068047336,0.573317322,0.423076935,0.7379,1,2010.766,TRUE
"NGO",2,0.082193047,0.430288452,0.354567322,0.824,1,2010.766,TRUE
"NGO",2,0.090236688,0.657451904,0.293269226,0.4461,1,2010.766,TRUE
"NGO",2,0.095784023,1.216346191,0.397836548,0.3271,1,2010.766,TRUE
"NGO",2,0.127958578,0.520432678,0.442307678,0.8499,1,2010.766,TRUE
"NGO",3,0.000924556,0.07692308,0.01923077,0.25,1,2009.135,TRUE
"NGO",3,0.001294379,0.07692308,0.01923077,0.25,1,2009.135,TRUE
"NGO",3,0.001386834,0.07692308,0.01923077,0.25,1,2009.135,TRUE
"NGO",3,0.001571746,0.07932692,0.03846154,0.4848,1,2009.135,TRUE
"NGO",3,0.001664201,0.087740387,0.02764423,0.3151,1,2009.135,TRUE
"NGO",3,0.002034024,0.07932692,0.042067307,0.5303,1,2009.135,TRUE
"NGO",3,0.002126479,0.07932692,0.04326923,0.5455,1,2009.135,TRUE
"NGO",3,0.002773669,0.11658654,0.028846153,0.2474,1,2009.135,TRUE
"NGO",3,0.002773669,0.12620192,0.036057693,0.2857,1,2009.135,TRUE
"NGO",3,0.002866124,0.15504808,0.032451923,0.2093,1,2009.135,TRUE
"NGO",3,0.003420858,0.146634613,0.037259617,0.2541,1,2009.135,TRUE
"NGO",3,0.004345414,0.254807693,0.037259617,0.1462,1,2009.135,TRUE
"NGO",3,0.004715237,0.164663467,0.042067307,0.2555,1,2009.135,TRUE
"NGO",3,0.004992604,0.138221161,0.073317307,0.5304,1,2009.135,TRUE
"NGO",3,0.005177515,0.21995192,0.040865383,0.1858,1,2009.135,TRUE
"NGO",3,0.005362426,0.258413452,0.046875,0.1814,1,2009.135,TRUE
"NGO",3,0.005824704,0.236778839,0.049278847,0.2081,1,2009.135,TRUE
"NGO",3,0.006564349,0.263221161,0.046875,0.1781,1,2009.135,TRUE
